x,y_bed
2.832530000000000214e+00,-2.060724364358774378e-03
2.841089999999999893e+00,-2.072129641421216299e-03
2.849660000000000082e+00,-2.077942353157179872e-03
2.858220000000000205e+00,-2.067664844059958519e-03
2.866779999999999884e+00,-2.053730466819737518e-03
2.875340000000000007e+00,-2.045149835440845422e-03
2.883910000000000196e+00,-2.042063745462369996e-03
2.892469999999999875e+00,-2.035864697264831887e-03
2.901029999999999998e+00,-2.038518191447690180e-03
2.909590000000000121e+00,-2.062434011161540584e-03
2.918159999999999865e+00,-2.068337090933934815e-03
2.926719999999999988e+00,-2.043476628821566232e-03
2.935280000000000111e+00,-2.025073415783109395e-03
2.943839999999999790e+00,-2.029443239856815531e-03
2.952409999999999979e+00,-2.033059085509998642e-03
2.960970000000000102e+00,-2.040991962564481059e-03
2.969529999999999781e+00,-2.030135568435048350e-03
2.978089999999999904e+00,-1.990813902844780839e-03
2.986660000000000093e+00,-1.942593814130753752e-03
2.995220000000000216e+00,-1.920750244693367279e-03
3.003779999999999895e+00,-1.916698040303564622e-03
3.012340000000000018e+00,-1.886356315243761057e-03
3.020910000000000206e+00,-1.854905130474373285e-03
3.029469999999999885e+00,-1.851978613049881693e-03
3.038030000000000008e+00,-1.864427208821291954e-03
3.046590000000000131e+00,-1.915560134121155117e-03
3.055159999999999876e+00,-1.947137799981983478e-03
3.063719999999999999e+00,-1.945118087206610226e-03
3.072280000000000122e+00,-1.927038085276564514e-03
3.080839999999999801e+00,-1.926001970079418806e-03
3.089409999999999989e+00,-1.939361946658124409e-03
3.097970000000000113e+00,-1.944681870612018863e-03
3.106529999999999792e+00,-1.938489490297795256e-03
3.115089999999999915e+00,-1.921022991117741791e-03
3.123660000000000103e+00,-1.939898026557112425e-03
3.132219999999999782e+00,-1.933150843967296889e-03
3.140779999999999905e+00,-1.925396889950384228e-03
3.149340000000000028e+00,-1.943196217597984452e-03
3.157910000000000217e+00,-1.937430197699708135e-03
3.166469999999999896e+00,-1.939464927947544878e-03
3.175030000000000019e+00,-1.960290300025887330e-03
3.183590000000000142e+00,-1.953522255409048149e-03
3.192159999999999886e+00,-1.955055259678026292e-03
3.200720000000000010e+00,-1.977332329716798183e-03
3.209280000000000133e+00,-1.976777017646085422e-03
3.217839999999999812e+00,-1.981552345361996086e-03
3.226410000000000000e+00,-2.023962657054679138e-03
3.234970000000000123e+00,-2.026891919606235194e-03
3.243529999999999802e+00,-2.015175295365182959e-03
3.252089999999999925e+00,-2.029605492843012358e-03
3.260660000000000114e+00,-2.025915156859040608e-03
3.269219999999999793e+00,-2.017165935619389706e-03
3.277779999999999916e+00,-2.039662245538163832e-03
3.286340000000000039e+00,-2.008507841067591528e-03
3.294909999999999783e+00,-2.027821028905479536e-03
3.303469999999999906e+00,-2.043457691267910360e-03
3.312030000000000030e+00,-2.017161644966417901e-03
3.320590000000000153e+00,-2.007698990284761779e-03
3.329159999999999897e+00,-2.039785975774949245e-03
3.337720000000000020e+00,-2.065521750441581556e-03
3.346280000000000143e+00,-2.064622712596645218e-03
3.354839999999999822e+00,-2.056320061670329803e-03
3.363410000000000011e+00,-2.032285278392137462e-03
3.371970000000000134e+00,-2.028779329159900377e-03
3.380529999999999813e+00,-2.046716216963906983e-03
3.389089999999999936e+00,-2.064826727986550023e-03
3.397660000000000124e+00,-2.092402530917973798e-03
3.406219999999999803e+00,-2.101860454209444028e-03
3.414779999999999927e+00,-2.082719745409948413e-03
3.423340000000000050e+00,-2.069762228786520275e-03
3.431909999999999794e+00,-2.073162629050393294e-03
3.440469999999999917e+00,-2.021368116199695648e-03
3.449030000000000040e+00,-2.030983505092270620e-03
3.457590000000000163e+00,-2.023167952477910973e-03
3.466159999999999908e+00,-1.930801076813868852e-03
3.474720000000000031e+00,-1.853449379075933906e-03
3.483280000000000154e+00,-1.894608905446337364e-03
3.491839999999999833e+00,-1.997979762074031905e-03
3.500410000000000021e+00,-2.069816169608347696e-03
3.508970000000000145e+00,-2.094573743449328323e-03
3.517529999999999824e+00,-2.069690887605221425e-03
3.526089999999999947e+00,-2.063541607173453776e-03
3.534660000000000135e+00,-2.032476120584950086e-03
3.543219999999999814e+00,-1.987772855560716086e-03
3.551779999999999937e+00,-1.995098271792377503e-03
3.560340000000000060e+00,-1.976275666151245704e-03
3.568909999999999805e+00,-2.048300165837479460e-03
3.577469999999999928e+00,-2.024770699953837034e-03
3.586030000000000051e+00,-1.964531331441478259e-03
3.594590000000000174e+00,-2.002789949093177792e-03
3.603159999999999918e+00,-2.104126272621595004e-03
3.611720000000000041e+00,-2.165280904680525267e-03
3.620280000000000165e+00,-2.113359769893345241e-03
3.628839999999999844e+00,-2.009844762012351002e-03
3.637410000000000032e+00,-2.018477201139943535e-03
3.645970000000000155e+00,-1.987309154849039444e-03
3.654529999999999834e+00,-1.994541132100565578e-03
3.663089999999999957e+00,-2.016016075903038010e-03
3.671660000000000146e+00,-2.115487502021519937e-03
3.680219999999999825e+00,-2.090398224026841605e-03
3.688779999999999948e+00,-1.997424816971930459e-03
3.697340000000000071e+00,-1.970277323455839683e-03
3.705909999999999815e+00,-1.993772115224773725e-03
3.714469999999999938e+00,-2.030447505905076840e-03
3.723030000000000062e+00,-2.061767301795632695e-03
3.731590000000000185e+00,-2.065613113153084990e-03
3.740159999999999929e+00,-2.033301148207276692e-03
3.748720000000000052e+00,-2.015603471950014151e-03
3.757280000000000175e+00,-1.997079552838394549e-03
3.765839999999999854e+00,-2.011544143940677178e-03
3.774410000000000043e+00,-2.010083326467923190e-03
3.782970000000000166e+00,-1.850335077890239007e-03
3.791529999999999845e+00,-2.058927565696388497e-03
3.800089999999999968e+00,-1.657152446593979523e-03
3.808660000000000156e+00,-1.637559020221706057e-03
3.817219999999999835e+00,-1.989636104174099390e-03
3.825779999999999959e+00,-2.239950120384903102e-03
3.834340000000000082e+00,-2.276642418809139874e-03
3.842909999999999826e+00,-2.186739801522468666e-03
3.851469999999999949e+00,-2.007933935915717262e-03
3.860030000000000072e+00,-1.971432728567030883e-03
3.868590000000000195e+00,-1.832222141810352844e-03
3.877159999999999940e+00,-1.754983759424373971e-03
3.885720000000000063e+00,-1.822335678736914343e-03
3.894280000000000186e+00,-1.942312201842257826e-03
3.902839999999999865e+00,-2.005373184352267357e-03
3.911410000000000053e+00,-1.984890666972026659e-03
3.919970000000000176e+00,-2.000326367669735123e-03
3.928529999999999855e+00,-2.007380358459411041e-03
3.937089999999999979e+00,-1.967488924130595274e-03
3.945660000000000167e+00,-1.908618213621083443e-03
3.954219999999999846e+00,-1.899356894307846358e-03
3.962779999999999969e+00,-1.980818808831407742e-03
3.971340000000000092e+00,-1.968222236130101090e-03
3.979909999999999837e+00,-1.940716307445627866e-03
3.988469999999999960e+00,-1.978166095767360140e-03
3.997030000000000083e+00,-1.952187146264799077e-03
4.005589999999999762e+00,-1.957476096693628459e-03
4.014160000000000394e+00,-1.912931549870879391e-03
4.022719999999999629e+00,-2.025173534120986493e-03
